0.640297, 0, 0.640347, 0, 0.654574, 1, 0.640326, 0, 0.669531, 0, 0.640326, 8, 0.640347, 0, 0.640347, 0, 0.640326, 8, 0.640347, 0, 0.640326, 8, 0.640347, 1, 0.643138, 0, 0.640347, 0, 0.640326, 8, 0.69083, 0, 0.640326, 8, 0.734715, 0, 0.650503, 8, 0.640347, 1, 0.640347, 1
0.640347, 0, 0.637382, 17, 0.60426, 10, 0.626631, 12, 0.62733, 8, 0.640294, 5, 0.637382, 16, 0.62733, 8, 0.637467, 13, 0.60426, 11, 0.640309, 1, 0.640301, 2, 0.640294, 3, 0.63749, 12, 0.637406, 13, 0.640347, 0, 0.63749, 12, 0.640294, 4, 0.601076, 12, 0.637382, 17, 0.637382, 17
0.596109, 14, 0.640347, 0, 0.637685, 17, 0.608396, 12, 0.627272, 9, 0.62733, 8, 0.640264, 2, 0.637382, 16, 0.627953, 9, 0.60426, 8, 0.596109, 13, 0.59985, 10, 0.600914, 11, 0.640294, 1, 0.596109, 14, 0.640264, 2, 0.600914, 11, 0.59985, 10, 0.637382, 16, 0.596109, 14, 0.596109, 14
0.624918, 21, 0.462348, 19, 0.640347, 0, 0.539504, 18, 0.60426, 8, 0.495255, 11, 0.640258, 2, 0.571638, 12, 0.596101, 10, 0.494061, 19, 0.637382, 16, 0.571638, 11, 0.596109, 14, 0.600625, 13, 0.627606, 10, 0.601963, 8, 0.637685, 17, 0.640323, 1, 0.640259, 2, 0.640347, 0, 0.640347, 0
0.640347, 0, 0.637382, 16, 0.417455, 10, 0.606008, 12, 0.498956, 8, 0.52712, 10, 0.569101, 11, 0.4558, 9, 0.637382, 16, 0.640261, 3, 0.417455, 10, 0.640259, 5, 0.498956, 8, 0.640337, 1, 0.640259, 6, 0.449457, 11, 0.589518, 9, 0.627457, 9, 0.600592, 11, 0.577879, 10, 0.577879, 10
0.389962, 11, 0.640347, 0, 0.637166, 21, 0.57009, 8, 0.449457, 12, 0.640258, 3, 0.389962, 11, 0.637166, 20, 0.449697, 10, 0.637382, 16, 0.493079, 9, 0.637382, 16, 0.493079, 9, 0.530515, 9, 0.615003, 10, 0.530515, 9, 0.640315, 1, 0.628008, 9, 0.600658, 11, 0.583753, 11, 0.583753, 11
0.640347, 0, 0.636974, 21, 0.389962, 12, 0.493079, 8, 0.637382, 16, 0.640261, 3, 0.448782, 10, 0.389962, 11, 0.570048, 10, 0.530515, 9, 0.522672, 9, 0.602582, 18, 0.582921, 8, 0.448782, 10, 0.493079, 9, 0.615003, 11, 0.640261, 2, 0.605503, 18, 0.636974, 20, 0.640347, 0, 0.640347, 0
0.640347, 0, 0.389962, 11, 0.636811, 25, 0.493079, 8, 0.615003, 12, 0.448782, 10, 0.430428, 10, 0.530515, 9, 0.570048, 11, 0.640259, 3, 0.637382, 16, 0.389962, 11, 0.636963, 21, 0.605503, 10, 0.522672, 9, 0.577011, 8, 0.637382, 16, 0.636963, 21, 0.636811, 25, 0.640259, 3, 0.640259, 3
0.640347, 0, 0.389962, 11, 0.636733, 29, 0.493079, 8, 0.448782, 10, 0.602582, 13, 0.636811, 25, 0.636963, 21, 0.421614, 14, 0.570048, 10, 0.530515, 9, 0.530515, 9, 0.493079, 8, 0.639412, 18, 0.640259, 4, 0.615003, 11, 0.570048, 10, 0.637382, 16, 0.421614, 14, 0.640259, 3, 0.640259, 3
0.640347, 0, 0.389962, 11, 0.640347, 0, 0.636733, 29, 0.493079, 8, 0.420339, 15, 0.424624, 10, 0.570048, 10, 0.636811, 25, 0.636988, 20, 0.530515, 9, 0.636963, 21, 0.582921, 8, 0.640259, 4, 0.530515, 9, 0.640259, 4, 0.636778, 28, 0.600624, 9, 0.615737, 10, 0.631426, 9, 0.631426, 9
0.389962, 11, 0.640347, 0, 0.636733, 29, 0.424624, 10, 0.636988, 20, 0.493079, 9, 0.600668, 12, 0.640294, 1, 0.574971, 9, 0.606377, 8, 0.636733, 29, 0.542947, 10, 0.527701, 9, 0.636963, 21, 0.606377, 8, 0.636811, 25, 0.41513, 10, 0.493079, 9, 0.636811, 25, 0.600612, 12, 0.600612, 12
0.640347, 0, 0.636733, 29, 0.389962, 12, 0.596102, 18, 0.640294, 1, 0.578446, 8, 0.636963, 21, 0.542947, 10, 0.606377, 8, 0.527701, 9, 0.493079, 9, 0.571992, 9, 0.389962, 12, 0.424624, 11, 0.503596, 10, 0.456625, 10, 0.636811, 25, 0.636811, 25, 0.424624, 11, 0.456625, 10, 0.456625, 10
0.389962, 11, 0.640347, 0, 0.636733, 29, 0.493079, 8, 0.600612, 12, 0.431087, 10, 0.636963, 21, 0.640294, 1, 0.636733, 29, 0.57007, 9, 0.52829, 10, 0.414524, 12, 0.52829, 10, 0.493079, 8, 0.573242, 9, 0.636963, 21, 0.603354, 10, 0.636811, 25, 0.636811, 25, 0.600612, 12, 0.600612, 12
0.640347, 0, 0.636733, 29, 0.389962, 14, 0.570686, 8, 0.493079, 9, 0.414524, 10, 0.52829, 11, 0.636963, 21, 0.600981, 10, 0.640277, 4, 0.389962, 14, 0.627806, 8, 0.49349, 9, 0.52829, 11, 0.636963, 21, 0.636811, 25, 0.636733, 29, 0.636811, 25, 0.640294, 2, 0.414524, 10, 0.414524, 10
0.640347, 0, 0.636733, 29, 0.389962, 14, 0.414524, 11, 0.493079, 8, 0.477155, 10, 0.636733, 29, 0.636963, 21, 0.562144, 9, 0.640272, 4, 0.389962, 13, 0.573242, 9, 0.608199, 9, 0.636963, 21, 0.527004, 10, 0.600981, 10, 0.636811, 25, 0.636811, 25, 0.640295, 2, 0.527004, 10, 0.527004, 10
0.636733, 29, 0.640347, 0, 0.389962, 13, 0.596166, 15, 0.478008, 10, 0.640272, 4, 0.414524, 11, 0.493079, 8, 0.636963, 21, 0.562144, 9, 0.603061, 11, 0.570686, 8, 0.389962, 13, 0.525526, 10, 0.625186, 9, 0.525526, 10, 0.636963, 21, 0.636811, 25, 0.636811, 25, 0.414524, 11, 0.414524, 11
