62, 0.416363, 32, 0.423802, 65, 0.360121, 5, 0.427513, 0, 0.433606, 1, 0.440601, 1, 0.440601, 1, 0.440601, 44, 0.423802, 2, 0.433606, 2, 0.433606, 2, 0.433606, 2, 0.433606, 42, 0.427187, 2, 0.433606, 74, 0.416363, 69, 0.421729, 3, 0.433606, 2, 0.440601, 2, 0.440601, 3, 0.433606, 3, 0.433606, 3, 0.433606, 49, 0.423802, 42, 0.427513, 3, 0.433606, 3, 0.433606, 2, 0.440601, 3, 0.440601, 4, 0.433606, 3, 0.440601, 63, 0.426557, 54, 0.426853, 64, 0.423802, 50, 0.427187, 4, 0.433606, 4, 0.433606, 4, 0.433606, 4, 0.433606, 3, 0.440601, 57, 0.430995, 52, 0.432813, 5, 0.433606, 53, 0.432779, 4, 0.440601, 5, 0.433606, 65, 0.425702, 63, 0.427513, 5, 0.433606, 5, 0.433606, 74, 0.423991, 58, 0.428316, 61, 0.427654, 76, 0.426325, 5, 0.43364, 6, 0.433606, 63, 0.433283, 57, 0.43338, 66, 0.427187, 65, 0.427513, 7, 0.433606, 7, 0.433606, 5, 0.440601, 7, 0.433606, 65, 0.430527, 5, 0.440601, 67, 0.427187, 7, 0.433606, 6, 0.43364, 7, 0.433606, 7, 0.433606, 5, 0.440601, 73, 0.428362, 8, 0.433606, 8, 0.433606, 8, 0.433606, 67, 0.432813, 8, 0.433606, 7, 0.440601, 74, 0.427654, 68, 0.432779, 7, 0.440601, 75, 0.427513, 9, 0.433606, 8, 0.440601, 86, 0.427681, 9, 0.433606, 9, 0.433606, 73, 0.42883, 8, 0.440601, 9, 0.440601, 10, 0.433606, 75, 0.429287, 74, 0.432814, 82, 0.433459, 11, 0.433606, 10, 0.440601, 91, 0.432636, 11, 0.433606, 11, 0.43364, 12, 0.433606, 12, 0.433606, 11, 0.43364, 12, 0.433606, 12, 0.433606, 11, 0.440601, 13, 0.433606, 13, 0.433606, 13, 0.433606, 13, 0.433606, 11, 0.440601, 11, 0.440601, 12, 0.43364, 12, 0.43364, 13, 0.433606, 11, 0.440601, 13, 0.433606, 11, 0.440601, 11, 0.440601, 14, 0.433606, 13, 0.43364, 12, 0.440601, 14, 0.433606, 14, 0.433606, 14, 0.433606, 14, 0.433606, 12, 0.440601, 12, 0.440601, 14, 0.433606, 14, 0.433606, 12, 0.440601, 12, 0.440601, 13, 0.440601, 15, 0.433606, 15, 0.433606, 13, 0.440601, 15, 0.433606, 13, 0.440601, 15, 0.433606, 15, 0.433606, 13, 0.440601, 12, 0.440708, 15, 0.433606, 16, 0.433606, 16, 0.433606, 14, 0.440601, 14, 0.440601, 14, 0.440601, 16, 0.433606, 16, 0.433606, 17, 0.433606, 15, 0.440601, 17, 0.433606, 15, 0.440601, 15, 0.440601, 17, 0.433606, 16, 0.440601, 16, 0.440601, 17, 0.43364, 16, 0.440601, 16, 0.440601, 16, 0.440601, 18, 0.433606, 16, 0.440601, 18, 0.433606, 16, 0.440601, 17, 0.440601, 19, 0.433606, 19, 0.433606, 19, 0.433606, 18, 0.43364, 19, 0.433606, 19, 0.433606, 18, 0.440601, 18, 0.440601, 18, 0.440601, 20, 0.433606, 20, 0.433606, 18, 0.440601, 20, 0.433606, 19, 0.440601, 19, 0.440601, 21, 0.433606, 19, 0.440601, 21, 0.433606, 21, 0.433606, 19, 0.440601, 19, 0.440601, 21, 0.433606, 19, 0.440601, 21, 0.433606, 20, 0.437478, 19, 0.440601, 19, 0.440601, 19, 0.440601, 22, 0.433606, 19, 0.440614, 22, 0.433606, 22, 0.433606, 20, 0.440601, 21, 0.440601, 23, 0.433606, 21, 0.440601, 23, 0.433606, 23, 0.433606, 21, 0.440601, 21, 0.440601, 21, 0.440601, 23, 0.433606, 24, 0.433606, 22, 0.440601, 24, 0.433606, 22, 0.440601, 22, 0.440601, 24, 0.433606, 25, 0.433606, 24, 0.43364, 23, 0.440601, 25, 0.433606, 25, 0.433606, 23, 0.440601, 25, 0.433606, 23, 0.440601, 23, 0.440601, 25, 0.433606, 25, 0.433606, 26, 0.433606, 26, 0.433606, 24, 0.440601, 26, 0.433606, 26, 0.433606, 24, 0.440601, 26, 0.433606, 26, 0.433606, 27, 0.433606, 27, 0.433606, 24, 0.440614, 27, 0.433606, 27, 0.433606, 25, 0.440601, 25, 0.440601, 27, 0.433606, 25, 0.440601, 27, 0.433606, 25, 0.440601, 26, 0.440601, 28, 0.433606, 28, 0.433606, 28, 0.433606, 28, 0.433606, 26, 0.440601, 28, 0.433606, 28, 0.433606, 28, 0.433606, 26, 0.440601, 27, 0.440601, 29, 0.433606, 27, 0.440601, 27, 0.440601, 29, 0.433606, 30, 0.433606, 30, 0.433606, 28, 0.440601, 28, 0.440601, 28, 0.440601, 28, 0.440601, 28, 0.440601, 28, 0.440601, 28, 0.440601, 28, 0.440601, 30, 0.433606, 30, 0.433606, 28, 0.440601, 32, 0.433606, 29, 0.440601, 30, 0.43364, 29, 0.440601, 29, 0.440601, 29, 0.440601, 29, 0.440601, 29, 0.440601, 33, 0.433606, 30, 0.440601, 33, 0.433606, 30, 0.440601, 32, 0.438254, 30, 0.440601, 33, 0.433606, 31, 0.440601, 31, 0.440601, 34, 0.433606, 34, 0.433606, 31, 0.440601, 31, 0.440601, 32, 0.440601, 35, 0.433606, 35, 0.433606, 32, 0.440601, 35, 0.433606, 36, 0.433606, 33, 0.440601, 36, 0.433606, 36, 0.433606, 33, 0.440601, 36, 0.433606, 36, 0.433606, 36, 0.433606, 36, 0.433606, 34, 0.440601, 36, 0.43364, 34, 0.440601, 37, 0.433606, 34, 0.440601, 34, 0.440601, 34, 0.440601, 37, 0.433606, 34, 0.440601, 34, 0.440601, 35, 0.440601, 38, 0.433606, 38, 0.433606, 38, 0.433606, 35, 0.440601, 37, 0.438936, 38, 0.433606, 38, 0.433606, 35, 0.440601, 38, 0.433606, 35, 0.440601, 39, 0.433606, 39, 0.433606, 39, 0.433606, 39, 0.433606, 39, 0.433606, 36, 0.440601, 36, 0.440601, 39, 0.433606, 39, 0.433606, 39, 0.433606, 36, 0.440601, 36, 0.440601, 40, 0.433606, 37, 0.440601, 36, 0.440614, 37, 0.440601, 40, 0.433606, 40, 0.433606, 40, 0.433606, 40, 0.433606, 40, 0.433606, 37, 0.440601, 40, 0.433606, 37, 0.440601, 40, 0.43364, 38, 0.440601, 41, 0.433606, 38, 0.440601, 41, 0.433606, 38, 0.440601, 38, 0.440601, 42, 0.433606, 42, 0.433606, 42, 0.433606, 42, 0.433606, 39, 0.440601, 42, 0.433606, 39, 0.440601, 42, 0.433606, 42, 0.433606, 39, 0.440601, 42, 0.433606, 42, 0.433606, 39, 0.440601, 42, 0.433606, 40, 0.440601, 40, 0.440601, 40, 0.440601, 40, 0.440601, 43, 0.433606, 43, 0.433606, 40, 0.440601, 43, 0.433606, 43, 0.433606, 40, 0.440601, 43, 0.433606, 43, 0.433606, 40, 0.440601, 42, 0.43364, 40, 0.440601, 44, 0.433606, 43, 0.43364, 44, 0.433606, 44, 0.433606, 44, 0.433606, 41, 0.440601, 44, 0.433606, 41, 0.440601, 41, 0.440601, 41, 0.440601, 44, 0.433606, 41, 0.440601, 44, 0.433606, 44, 0.433606, 41, 0.440601, 41, 0.440601, 42, 0.440601, 42, 0.440601, 42, 0.440601, 43, 0.438047, 42, 0.440601, 42, 0.440601, 45, 0.433606, 45, 0.433606, 42, 0.440601, 45, 0.433606, 46, 0.433606, 45, 0.43364, 43, 0.440601, 46, 0.433606, 43, 0.440601, 43, 0.440601, 45, 0.43364, 43, 0.440601, 43, 0.440601, 46, 0.433606, 46, 0.433606, 43, 0.440601, 43, 0.440601, 46, 0.433606, 46, 0.433606, 46, 0.433606, 46, 0.433606, 46, 0.433606, 43, 0.440601, 43, 0.440601, 46, 0.433606, 43, 0.440601, 43, 0.440601, 43, 0.440601, 43, 0.440601, 43, 0.440601, 46, 0.433606, 46, 0.433606, 47, 0.433606, 47, 0.433606, 47, 0.433606, 47, 0.433606, 47, 0.433606, 47, 0.433606, 47, 0.433606, 44, 0.440601, 44, 0.440601, 47, 0.433606, 44, 0.440601, 47, 0.433606, 44, 0.440601, 46, 0.43364, 44, 0.440601, 47, 0.433606, 47, 0.433606, 44, 0.440601, 44, 0.440601, 44, 0.440601, 48, 0.433606, 48, 0.433606, 48, 0.433606, 45, 0.440601, 47, 0.436777, 45, 0.440601, 45, 0.440601, 45, 0.440601, 45, 0.440601, 48, 0.433606, 48, 0.433606, 48, 0.433606, 48, 0.433606, 45, 0.440601, 48, 0.433606, 48, 0.433606, 48, 0.433606, 48, 0.433606, 48, 0.433606, 45, 0.440601, 48, 0.433606, 48, 0.433606, 48, 0.433606, 48, 0.433606, 48, 0.433606, 48, 0.433606, 48, 0.433606, 45, 0.440601, 48, 0.433606, 45, 0.440601, 45, 0.440601, 45, 0.440614, 49, 0.433606, 49, 0.433606, 49, 0.433606, 46, 0.440601, 46, 0.440601, 49, 0.433606, 46, 0.440601, 46, 0.440601, 46, 0.440601, 46, 0.440601, 46, 0.440601, 49, 0.433606, 46, 0.440601, 49, 0.433606, 49, 0.433606, 49, 0.433606, 48, 0.43364, 46, 0.440601, 46, 0.440601, 46, 0.440601, 49, 0.433606, 49, 0.433606, 46, 0.440601, 49, 0.433606, 49, 0.433606, 46, 0.440601, 46, 0.440601, 49, 0.433606, 46, 0.440601, 46, 0.440601, 48, 0.43364, 47, 0.440601, 46, 0.445112, 47, 0.440601, 50, 0.433606, 50, 0.433606, 47, 0.440601, 50, 0.433606, 50, 0.433606, 47, 0.440601, 47, 0.440601, 47, 0.440601, 50, 0.433606, 47, 0.440601, 50, 0.433606, 47, 0.440601, 50, 0.433606, 47, 0.440601, 47, 0.440601, 50, 0.433606, 47, 0.440601, 47, 0.440601, 50, 0.433606, 47, 0.440601, 47, 0.440601, 49, 0.433654, 47, 0.440601, 48, 0.440601, 48, 0.440601, 48, 0.440601, 51, 0.433606, 48, 0.440601, 48, 0.440601, 48, 0.440601, 48, 0.440601, 48, 0.440601, 51, 0.433606, 48, 0.440601, 47, 0.440628, 48, 0.440601, 48, 0.440601, 48, 0.440601, 48, 0.440601, 48, 0.440601, 51, 0.433606, 51, 0.433606, 48, 0.440601, 50, 0.435522, 48, 0.440601, 48, 0.440601, 48, 0.440601, 48, 0.440601, 48, 0.440601, 52, 0.433606, 49, 0.440601, 52, 0.433606, 49, 0.440601, 52, 0.433606, 52, 0.433606, 52, 0.433606, 49, 0.440601, 52, 0.433606, 52, 0.433606, 52, 0.433606, 51, 0.43364, 52, 0.433606, 52, 0.433606, 49, 0.440601, 49, 0.440601, 49, 0.440601, 49, 0.440601, 52, 0.433606, 49, 0.440601, 52, 0.433606, 52, 0.433606, 49, 0.440601, 49, 0.440601, 52, 0.433606, 49, 0.440601, 52, 0.433606, 52, 0.433606, 52, 0.433606, 49, 0.440601, 52, 0.433606, 49, 0.440601, 52, 0.433606, 52, 0.433606, 49, 0.440601, 49, 0.440601, 49, 0.440601, 52, 0.433606, 49, 0.440601, 52, 0.433606, 49, 0.440601, 49, 0.440601, 49, 0.440601, 49, 0.440601, 49, 0.440601, 52, 0.433606, 52, 0.433606, 49, 0.440601, 52, 0.433606, 49, 0.440601, 52, 0.433606, 49, 0.440601, 49, 0.440601, 50, 0.440601, 53, 0.433606, 50, 0.440601, 53, 0.433606, 53, 0.433606, 50, 0.440601, 50, 0.440601, 53, 0.433606, 53, 0.433606, 53, 0.433606, 53, 0.433606, 53, 0.433606, 53, 0.433606, 53, 0.433606, 50, 0.440601, 53, 0.433606, 53, 0.433606, 50, 0.440601, 50, 0.440601, 50, 0.440601, 50, 0.440601, 50, 0.440601, 50, 0.440601, 50, 0.440601, 53, 0.433606, 53, 0.433606, 53, 0.433606, 50, 0.440601, 50, 0.440601, 50, 0.440601, 53, 0.433606, 50, 0.440601, 50, 0.440601, 53, 0.433606, 53, 0.433606, 50, 0.440601, 53, 0.433606, 53, 0.433606, 54, 0.433606, 54, 0.433606, 51, 0.440601, 54, 0.433606, 54, 0.433606, 51, 0.440601, 51, 0.440601, 51, 0.440601, 54, 0.433606, 54, 0.433606, 54, 0.433606, 54, 0.433606, 51, 0.440601, 54, 0.433606, 54, 0.433606, 51, 0.440601, 51, 0.440601, 51, 0.440601, 51, 0.440601, 54, 0.433606, 54, 0.433606, 54, 0.433606, 54, 0.433606, 54, 0.433606, 54, 0.433606, 51, 0.440601, 51, 0.440601, 54, 0.433606, 51, 0.440601, 51, 0.440601, 51, 0.440601, 51, 0.440601, 51, 0.440601, 51, 0.440601, 51, 0.440601, 51, 0.440601, 54, 0.433606, 54, 0.433606, 51, 0.440601, 51, 0.440601, 51, 0.440601, 51, 0.440601, 51, 0.440601, 51, 0.440601, 51, 0.440601, 51, 0.440601, 54, 0.433606, 55, 0.433606, 52, 0.440601, 55, 0.433606, 55, 0.433606, 55, 0.433606, 52, 0.440601, 52, 0.440601, 55, 0.433606, 55, 0.433606, 55, 0.433606, 51, 0.440614, 55, 0.433606, 52, 0.440601, 55, 0.433606, 52, 0.440601, 52, 0.440601, 52, 0.440601, 52, 0.440601, 55, 0.433606, 55, 0.433606, 52, 0.440601, 52, 0.440601, 52, 0.440601, 52, 0.440601, 52, 0.440601, 55, 0.433606, 52, 0.440601, 52, 0.440601, 52, 0.440601, 55, 0.433606, 52, 0.440601, 55, 0.433606, 52, 0.440601, 55, 0.433606, 52, 0.440601, 55, 0.433606, 55, 0.433606, 52, 0.440601, 52, 0.440601, 55, 0.433606, 52, 0.440601, 52, 0.440601, 52, 0.440601, 52, 0.440601, 52, 0.440601, 52, 0.440601, 52, 0.440601, 55, 0.433606, 52, 0.440601, 52, 0.440601, 55, 0.433606, 53, 0.440601, 56, 0.433606, 56, 0.433606, 56, 0.433606, 56, 0.433606, 53, 0.440601, 56, 0.433606, 56, 0.433606, 56, 0.433606, 53, 0.440601, 56, 0.433606, 53, 0.440601, 55, 0.43364, 51, 0.46025, 53, 0.440601, 56, 0.433606, 53, 0.440601, 53, 0.440601, 56, 0.433606, 56, 0.433606, 56, 0.433606, 53, 0.440601, 53, 0.440601, 53, 0.440601, 56, 0.433606, 53, 0.440601, 53, 0.440601, 53, 0.440601, 56, 0.433606, 53, 0.440601, 53, 0.440601, 53, 0.440601, 53, 0.440601, 56, 0.433606, 56, 0.433606, 53, 0.440601, 56, 0.433606, 53, 0.440601, 56, 0.433606, 53, 0.440601, 53, 0.440601, 53, 0.440601, 53, 0.440601, 53, 0.440601, 53, 0.440601, 56, 0.43364, 57, 0.433606, 54, 0.440601, 57, 0.433606, 57, 0.433606, 57, 0.433606, 56, 0.43364, 54, 0.440601, 57, 0.433606, 54, 0.440601, 57, 0.433606, 57, 0.433606, 57, 0.433606, 57, 0.433606, 54, 0.440601, 57, 0.433606, 54, 0.440601, 57, 0.433606, 54, 0.440601, 54, 0.440601, 54, 0.440601, 54, 0.440601, 57, 0.433606, 54, 0.440601, 57, 0.433606, 57, 0.433606, 54, 0.440601, 54, 0.440601, 57, 0.433606, 57, 0.433606, 54, 0.440601, 54, 0.440601, 54, 0.440601, 57, 0.433606, 57, 0.433606, 54, 0.440601, 57, 0.433606, 57, 0.433606, 54, 0.440601, 54, 0.440601, 54, 0.440601, 55, 0.433654, 54, 0.440601, 57, 0.433606, 54, 0.440601, 54, 0.440601, 58, 0.433606, 58, 0.433606, 58, 0.433606, 58, 0.433606, 55, 0.440601, 55, 0.440601, 55, 0.440601, 58, 0.433606, 58, 0.433606, 55, 0.440601, 55, 0.440601, 55, 0.440601, 58, 0.433606, 54, 0.440614, 58, 0.433606, 58, 0.433606, 55, 0.440601, 58, 0.433606, 55, 0.440601, 58, 0.433606, 55, 0.440601, 58, 0.433606, 58, 0.433606, 58, 0.433606, 58, 0.433606, 55, 0.440601, 55, 0.440601, 58, 0.433606, 55, 0.440601, 55, 0.440601, 55, 0.440601, 55, 0.440601, 55, 0.440601, 58, 0.433606, 55, 0.440601, 58, 0.433606, 58, 0.433606, 55, 0.440601, 58, 0.433606, 55, 0.440601, 55, 0.440601, 58, 0.433606, 55, 0.440601, 58, 0.433606, 58, 0.433606, 58, 0.433606, 57, 0.43364, 55, 0.440601, 55, 0.440601, 55, 0.440601, 58, 0.433606, 55, 0.440601, 55, 0.440601, 58, 0.433606, 57, 0.43364, 55, 0.440601, 58, 0.433606, 55, 0.440601, 55, 0.440601, 55, 0.440601, 55, 0.440601, 57, 0.43364, 55, 0.440601, 55, 0.440601, 58, 0.433606, 58, 0.433606, 55, 0.440601, 55, 0.440601, 58, 0.43364, 56, 0.440601, 56, 0.440601, 59, 0.433606, 57, 0.438417, 59, 0.433606, 59, 0.433606, 56, 0.440601, 56, 0.440601, 59, 0.433606, 59, 0.433606, 59, 0.433606, 56, 0.440601, 56, 0.440601, 59, 0.433606, 56, 0.440601, 59, 0.433606, 59, 0.433606, 59, 0.433606, 55, 0.440614, 59, 0.433606, 59, 0.433606, 59, 0.433606, 56, 0.440601, 59, 0.433606, 56, 0.440601, 59, 0.433606, 56, 0.440601, 56, 0.440601, 56, 0.440601, 56, 0.440601, 56, 0.440601, 56, 0.440601, 56, 0.440601, 59, 0.433606, 56, 0.440601, 59, 0.433606, 59, 0.433606, 59, 0.433606, 56, 0.440601, 56, 0.440601, 56, 0.440601, 56, 0.440601, 56, 0.440601, 56, 0.440601, 56, 0.440601, 56, 0.440601, 59, 0.433606, 56, 0.440601, 56, 0.440601, 56, 0.440601, 59, 0.433606, 58, 0.43364, 60, 0.433606, 55, 0.440708, 58, 0.439015, 59, 0.43364, 56, 0.440614, 57, 0.440601, 59, 0.43364, 57, 0.440601, 60, 0.433606, 57, 0.440601, 60, 0.433606, 60, 0.433606, 60, 0.433606, 57, 0.440601, 60, 0.433606, 60, 0.433606, 57, 0.440601, 57, 0.440601, 60, 0.433606, 60, 0.433606, 60, 0.433606, 60, 0.433606
