0.640347, 1, 0.640347, 0, 0.640347, 0, 0.662558, 0, 0.640347, 1, 0.640347, 12, 0.695631, 0, 0.641923, 1, 1, 1, 0.640347, 8, 0.640347, 2, 0.640347, 3, 0.640347, 5, 0.881011, 0, 0.640347, 9, 0.81691, 2, 0.659213, 1, 0.81691, 1, 0.640347, 4, 0.640347, 2, 0.640347, 2
0.640347, 0, 0.640294, 0, 0.640294, 1, 0.640294, 1, 0.640347, 0, 0.640294, 0, 0.640294, 0, 0.640294, 0, 0.640294, 1, 0.640294, 0, 0.640294, 0, 0.640347, 0, 0.640294, 0, 0.640294, 0, 0.640294, 0, 0.640294, 0, 0.640347, 0, 0.640347, 0, 0.640347, 0, 0.640347, 0, 0.640347, 0
0.640105, 32, 0.640294, 0, 0.640347, 0, 0.640146, 9, 0.640206, 20, 0.640221, 15, 0.640347, 0, 0.640174, 25, 0.640258, 12, 0.640217, 16, 0.640294, 3, 0.640136, 24, 0.640188, 29, 0.640137, 28, 0.640125, 24, 0.640268, 11, 0.640177, 32, 0.640236, 5, 0.640294, 1, 0.64025, 19, 0.64025, 19
0.600582, 10, 0.62725, 19, 0.640347, 0, 0.600582, 9, 0.637384, 13, 0.632191, 9, 0.640264, 3, 0.62725, 18, 0.632191, 10, 0.627256, 11, 0.628173, 9, 0.640264, 3, 0.640347, 1, 0.640294, 1, 0.640347, 0, 0.627256, 10, 0.632191, 10, 0.640347, 0, 0.632191, 10, 0.640347, 0, 0.640347, 0
0.637382, 13, 0.640347, 0, 0.600582, 10, 0.62725, 9, 0.606835, 8, 0.606835, 8, 0.64003, 3, 0.637382, 13, 0.600582, 10, 0.627526, 8, 0.602617, 8, 0.640023, 3, 0.640294, 2, 0.640294, 1, 0.640347, 0, 0.640294, 2, 0.640294, 1, 0.600582, 9, 0.62725, 9, 0.627526, 8, 0.627526, 8
0.637382, 14, 0.596113, 10, 0.640347, 0, 0.640347, 0, 0.637382, 13, 0.627334, 8, 0.64003, 3, 0.62725, 9, 0.612731, 9, 0.612731, 9, 0.603969, 9, 0.62816, 9, 0.60058, 10, 0.596113, 11, 0.640294, 1, 0.602144, 8, 0.596113, 11, 0.64003, 3, 0.640294, 2, 0.612731, 9, 0.612731, 9
0.637382, 15, 0.640347, 0, 0.590231, 11, 0.601963, 8, 0.62725, 9, 0.637382, 14, 0.640111, 4, 0.596113, 11, 0.627522, 8, 0.637382, 13, 0.590231, 10, 0.60058, 10, 0.596113, 11, 0.640292, 3, 0.640302, 1, 0.640294, 2, 0.640111, 4, 0.601963, 9, 0.627296, 8, 0.62725, 9, 0.62725, 9
0.590231, 10, 0.640347, 0, 0.637382, 15, 0.62725, 9, 0.601685, 8, 0.637382, 15, 0.601685, 8, 0.640292, 4, 0.627522, 8, 0.595615, 12, 0.640292, 3, 0.637382, 13, 0.596113, 10, 0.60058, 11, 0.640294, 1, 0.640042, 4, 0.590231, 10, 0.60058, 11, 0.640294, 1, 0.596113, 10, 0.596113, 10
0.637382, 15, 0.640347, 0, 0.640347, 0, 9.40332e-05, 11, 0.589674, 12, 0.640023, 4, 0.627522, 8, 0.637382, 13, 0.640292, 3, 0.640294, 1, 0.637382, 15, 0.627414, 9, 0.601685, 9, 0.60058, 11, 0.636334, 10, 0.627522, 8, 0.640023, 4, 0.627414, 10, 0.640294, 1, 0.601685, 9, 0.601685, 9
0.640347, 0, 0.637382, 15, 1.68838e-05, 10, 0.363987, 9, 1.68838e-05, 10, 0.564324, 8, 0.640021, 5, 0.589674, 12, 0.637382, 13, 0.640292, 3, 0.640023, 4, 0.640294, 1, 0.640294, 2, 0.60112, 8, 0.628863, 9, 0.589674, 12, 0.63738, 14, 0.640294, 0, 0.63738, 14, 0.640021, 5, 0.640021, 5
1.4281e-05, 14, 0.640347, 0, 6.48805e-05, 10, 0.492123, 8, 0.570922, 8, 0.640074, 3, 0.640021, 5, 0.600711, 11, 0.640294, 1, 0.492123, 8, 0.627973, 9, 0.589357, 12, 0.589357, 12, 0.636647, 10, 0.627973, 9, 0.637382, 13, 0.640021, 5, 0.637382, 13, 0.640245, 4, 0.640294, 1, 0.640294, 1
0.640347, 0, 1.4281e-05, 14, 1.4281e-05, 14, 6.48805e-05, 10, 0.492123, 9, 0.627663, 8, 0.640293, 4, 0.57006, 8, 0.492123, 9, 0.64008, 3, 0.589357, 11, 0.600711, 10, 0.589357, 12, 0.63738, 13, 0.639317, 4, 0.637382, 13, 0.640294, 1, 0.640294, 2, 0.640294, 2, 0.640294, 1, 0.640294, 1
0.63738, 14, 0.640347, 0, 0.640347, 0, 1.4281e-05, 10, 0.492123, 8, 1.4281e-05, 10, 0.64008, 4, 0.492123, 9, 0.64008, 3, 0.57006, 8, 0.637382, 13, 0.640294, 1, 0.627881, 8, 0.602338, 11, 0.589357, 12, 0.601571, 10, 0.589357, 11, 0.640294, 1, 0.640347, 0, 0.589357, 12, 0.589357, 12
1.4281e-05, 11, 0.640347, 0, 0.627274, 15, 0.00021044, 10, 0.492123, 9, 0.570052, 8, 0.640027, 6, 0.492123, 9, 0.640027, 5, 0.640195, 2, 0.640304, 1, 0.64008, 3, 0.64008, 4, 0.602321, 11, 0.589357, 12, 0.589357, 12, 0.628969, 14, 0.637289, 13, 0.637382, 14, 0.628969, 15, 0.628969, 15
0.640347, 0, 0.636973, 18, 1.4281e-05, 11, 0.0024775, 10, 0.492123, 9, 0.570052, 8, 0.492123, 9, 0.640027, 5, 1.4281e-05, 12, 0.636973, 18, 0.640032, 5, 0.640259, 2, 0.637382, 15, 0.601571, 10, 0.637382, 14, 0.640296, 1, 0.637382, 15, 0.640347, 0, 0.640259, 2, 0.637382, 14, 0.637382, 14
1.4281e-05, 10, 0.636723, 29, 0.640347, 0, 0.640347, 0, 1.4281e-05, 11, 0.492123, 8, 0.636768, 25, 0.570052, 9, 0.640026, 6, 0.492123, 8, 0.605479, 10, 0.637, 18, 0.637382, 14, 0.636862, 21, 0.640314, 3, 0.637382, 14, 0.640259, 2, 0.636862, 21, 0.637, 18, 0.637, 18, 0.637, 18
