0.640347, 0, 0.640347, 0, 0.640347, 0, 0.660803, 0, 0.660803, 0, 0.640347, 0, 0.640347, 2, 0.640347, 0, 0.640347, 0, 0.640347, 0, 0.693878, 1, 0.640347, 0, 0.640347, 0, 0.640347, 0, 0.640347, 0, 0.640347, 2, 0.640347, 0, 0.687929, 0, 0.881252, 1, 0.640347, 2, 0.640347, 2
0.640347, 0, 0.638891, 20, 0.639476, 4, 0.640174, 16, 0.639297, 16, 0.640112, 3, 0.638891, 20, 0.639769, 4, 0.639639, 20, 0.639401, 17, 0.63976, 4, 0.640272, 2, 0.639639, 20, 0.639401, 17, 0.640127, 2, 0.640347, 0, 0.640294, 1, 0.640294, 1, 0.639476, 4, 0.640347, 0, 0.640347, 0
0.640347, 0, 0.573206, 12, 0.637555, 17, 0.59665, 12, 0.627321, 10, 0.601223, 12, 0.637626, 16, 0.639457, 5, 0.627321, 9, 0.627542, 11, 0.637408, 17, 0.640267, 2, 0.600581, 11, 0.640347, 0, 0.640095, 3, 0.639462, 4, 0.627321, 9, 0.640296, 5, 0.640319, 3, 0.639462, 4, 0.639462, 4
0.640347, 0, 0.625076, 25, 0.491953, 12, 0.585929, 17, 0.526029, 12, 0.491953, 12, 0.600739, 9, 0.526029, 12, 0.625076, 21, 0.639513, 5, 0.637411, 16, 0.637003, 20, 0.640294, 2, 0.627321, 10, 0.585929, 18, 0.600739, 9, 0.639511, 4, 0.637453, 18, 0.640305, 0, 0.627321, 10, 0.627321, 10
0.624852, 21, 0.491953, 12, 0.640347, 0, 0.585929, 17, 0.526029, 12, 0.63661, 20, 0.639504, 5, 0.606564, 9, 0.501006, 12, 0.640294, 2, 0.593328, 13, 0.627321, 10, 0.606564, 9, 0.526029, 12, 0.639504, 4, 0.593341, 15, 0.600612, 10, 0.637453, 17, 0.640347, 0, 0.593341, 15, 0.593341, 15
0.624852, 21, 0.640347, 0, 0.475735, 17, 0.572299, 18, 0.49751, 12, 0.606564, 9, 0.602045, 14, 0.631137, 9, 0.580543, 17, 0.49216, 21, 0.63944, 5, 0.593328, 13, 0.488232, 12, 0.640294, 2, 0.639511, 4, 0.63944, 5, 0.580543, 17, 0.640294, 2, 0.532582, 13, 0.532591, 13, 0.532591, 13
0.465845, 17, 0.512988, 22, 0.640347, 0, 0.640347, 0, 0.566896, 18, 0.512988, 21, 0.624787, 21, 0.593328, 13, 0.499796, 14, 0.63938, 4, 0.602169, 9, 0.49751, 12, 0.570094, 17, 0.639334, 5, 0.602169, 9, 0.630831, 11, 0.62764, 10, 0.478721, 17, 0.639312, 5, 0.512988, 21, 0.512988, 21
0.635416, 33, 0.404513, 17, 0.640347, 0, 0.640347, 0, 0.618102, 21, 0.635416, 33, 0.421581, 13, 0.476306, 18, 0.49751, 12, 0.639473, 5, 0.583106, 8, 0.523206, 13, 0.566363, 13, 0.570974, 14, 0.476306, 18, 0.601609, 12, 0.627529, 10, 0.523206, 13, 0.616452, 9, 0.636799, 21, 0.636799, 21
0.40443, 18, 0.63622, 30, 0.640347, 0, 0.443144, 18, 0.523206, 17, 0.640294, 3, 0.62847, 8, 0.589976, 11, 0.501122, 13, 0.564071, 14, 0.421581, 13, 0.627246, 10, 0.636516, 25, 0.636463, 26, 0.501122, 13, 0.574536, 15, 0.636949, 21, 0.611466, 17, 0.636998, 21, 0.564071, 15, 0.564071, 15
0.640347, 0, 0.636463, 25, 0.4005, 17, 0.523206, 17, 0.568431, 15, 0.501122, 13, 0.443144, 18, 0.6403, 3, 0.636749, 21, 0.6006, 8, 0.602935, 10, 0.612718, 14, 0.640198, 7, 0.420576, 19, 0.636463, 25, 0.570671, 13, 0.420576, 19, 0.443144, 18, 0.640347, 0, 0.501122, 13, 0.501122, 13
