0.640347, 0, 0.640347, 0, 0.640347, 0, 0.640347, 0, 0.640347, 0, 0.640347, 0, 0.640347, 0, 0.640347, 0, 0.665261, 0, 0.661229, 1, 0.640347, 0, 0.880531, 0, 0.640942, 1, 0.670839, 0, 0.640347, 1, 0.640347, 8, 0.640347, 2, 0.706533, 1, 0.640347, 9, 0.640347, 12, 0.640347, 12
0.640294, 0, 0.640294, 2, 0.640347, 0, 0.640347, 0, 0.640294, 2, 0.640294, 1, 0.640347, 0, 0.640294, 1, 0.640294, 0, 0.640294, 2, 0.640294, 2, 0.640347, 0, 0.640347, 0, 0.640347, 0, 0.640347, 0, 0.640347, 0, 0.640347, 0, 0.640347, 0, 0.640347, 0, 0.640347, 0, 0.640347, 0
0.639531, 7, 0.639113, 6, 0.640347, 0, 0.63979, 5, 0.640257, 4, 0.639381, 7, 0.639113, 6, 0.639662, 5, 0.640294, 0, 0.640294, 1, 0.640258, 3, 0.640257, 4, 0.640258, 3, 0.640294, 2, 0.640294, 2, 0.640294, 1, 0.63939, 5, 0.639531, 6, 0.639662, 5, 0.640347, 0, 0.640347, 0
0.638604, 5, 0.640294, 0, 0.639222, 6, 0.640347, 0, 0.640011, 4, 0.639247, 5, 0.639217, 5, 0.638741, 5, 0.640158, 4, 0.638741, 5, 0.640257, 3, 0.640158, 4, 0.640259, 3, 0.640294, 2, 0.640294, 2, 0.640294, 1, 0.640294, 1, 0.638604, 5, 0.639247, 5, 0.640294, 0, 0.640294, 0
0.640347, 0, 0.616817, 18, 0.600608, 18, 0.627237, 10, 0.601371, 11, 0.635877, 18, 0.638601, 5, 0.616817, 18, 0.600608, 14, 0.627293, 10, 0.600609, 12, 0.601249, 14, 0.640259, 3, 0.640294, 1, 0.640294, 2, 0.640002, 4, 0.638601, 5, 0.600763, 10, 0.638601, 5, 0.640002, 4, 0.640002, 4
0.47272, 19, 0.640347, 0, 0.221545, 10, 0.221545, 10, 0.60083, 12, 0.639471, 5, 0.490394, 15, 0.221545, 10, 0.490037, 16, 0.638382, 14, 0.640001, 4, 0.640258, 3, 0.640294, 2, 0.640294, 1, 0.618097, 10, 0.638382, 15, 0.490394, 14, 0.640347, 0, 0.640347, 0, 0.221545, 10, 0.221545, 10
0.223747, 18, 0.221357, 12, 0.640347, 0, 0.223747, 18, 0.467714, 14, 0.60058, 10, 0.467714, 14, 0.638327, 15, 0.639129, 7, 0.221357, 12, 0.639471, 5, 0.639227, 6, 0.640257, 3, 0.640294, 1, 0.640274, 2, 0.60058, 10, 0.60058, 10, 0.6384, 14, 0.639969, 4, 0.64019, 4, 0.64019, 4
0.223747, 18, 0.640347, 0, 0.221356, 12, 0.373482, 10, 0.223747, 18, 0.596113, 11, 0.6384, 15, 0.467714, 14, 0.639059, 6, 0.467714, 14, 0.388719, 14, 0.388719, 14, 0.60058, 11, 0.639969, 4, 0.639078, 5, 0.640257, 3, 0.640295, 1, 0.640295, 2, 0.60058, 10, 0.221356, 12, 0.221356, 12
0.221282, 12, 0.223747, 18, 0.640347, 0, 0.467714, 14, 0.249266, 10, 0.60058, 10, 0.467714, 14, 0.626471, 9, 0.639015, 5, 0.638302, 15, 0.223747, 18, 0.639969, 4, 0.640294, 2, 0.221282, 12, 0.249266, 10, 0.640323, 1, 0.60058, 11, 0.467714, 14, 0.626471, 9, 0.60058, 10, 0.60058, 10
0.640347, 0, 0.221187, 12, 0.222839, 18, 0.467714, 15, 0.249266, 10, 0.499638, 14, 0.60058, 10, 0.638791, 5, 0.627252, 8, 0.600657, 9, 0.249264, 11, 0.223747, 18, 0.467714, 15, 0.499638, 14, 0.639968, 4, 0.640283, 3, 0.640294, 2, 0.640294, 1, 0.627252, 8, 0.223747, 18, 0.223747, 18
0.221186, 12, 0.223664, 18, 0.640347, 0, 0.249266, 10, 0.467672, 14, 0.467672, 14, 0.60058, 10, 0.223664, 15, 0.249264, 11, 0.627252, 8, 0.639207, 5, 0.223664, 18, 0.62548, 9, 0.600657, 9, 0.639968, 4, 0.640265, 3, 0.6403, 1, 0.640295, 2, 0.627252, 8, 0.639207, 5, 0.639207, 5
0.640347, 0, 0.223664, 18, 0.221159, 12, 0.467672, 15, 0.249266, 10, 0.467672, 14, 0.60058, 10, 0.638784, 5, 0.600657, 8, 0.638383, 16, 0.226629, 11, 0.223664, 18, 0.627609, 8, 0.639968, 4, 0.640259, 3, 0.640302, 1, 0.640295, 2, 0.612992, 9, 0.612992, 9, 0.638383, 14, 0.638383, 14
0.223645, 18, 0.640347, 0, 0.221078, 13, 0.22493, 10, 0.467671, 16, 0.60058, 11, 0.467672, 14, 0.638784, 5, 0.530981, 13, 0.530981, 13, 0.62728, 8, 0.612992, 9, 0.638383, 15, 0.221187, 12, 0.639968, 4, 0.224784, 17, 0.640259, 3, 0.640295, 1, 0.640295, 2, 0.62728, 8, 0.62728, 8
0.640347, 0, 0.221078, 12, 0.221191, 22, 0.22493, 10, 0.467671, 16, 0.470187, 13, 0.596428, 9, 0.607727, 8, 0.221155, 21, 0.638383, 15, 0.223645, 18, 0.639403, 5, 0.640307, 1, 0.467672, 14, 0.223645, 18, 0.639403, 5, 0.640259, 3, 0.22108, 12, 0.640259, 3, 0.600811, 9, 0.600811, 9
0.640347, 0, 0.221171, 24, 0.22094, 13, 0.467671, 16, 0.321388, 17, 0.596428, 9, 0.467672, 14, 0.302281, 18, 0.22493, 10, 0.607727, 8, 0.221191, 22, 0.223627, 19, 0.640298, 2, 0.637215, 11, 0.639109, 5, 0.639346, 5, 0.62853, 9, 0.321388, 17, 0.640294, 1, 0.467672, 15, 0.467672, 15
0.221161, 27, 0.220926, 13, 0.640347, 0, 0.483725, 15, 0.59615, 9, 0.607727, 8, 0.373482, 10, 0.640294, 2, 0.46767, 17, 0.349868, 10, 0.272515, 17, 0.221171, 23, 0.223627, 19, 0.223566, 20, 0.638541, 14, 0.302281, 18, 0.221161, 26, 0.467671, 16, 0.302281, 18, 0.221078, 12, 0.221078, 12
0.220958, 22, 0.220879, 21, 0.640347, 0, 0.46767, 17, 0.228257, 10, 0.59615, 8, 0.479553, 14, 0.600686, 8, 0.640294, 5, 0.223645, 18, 0.221271, 20, 0.637219, 10, 0.467672, 15, 0.638383, 16, 0.63741, 11, 0.221083, 13, 0.221187, 12, 0.640295, 1, 0.640294, 2, 0.640294, 4, 0.640294, 4
0.220879, 21, 0.640347, 0, 0.59615, 8, 0.470331, 14, 0.228257, 10, 0.346889, 19, 0.46767, 17, 0.395015, 18, 0.640232, 5, 0.600686, 9, 0.467672, 15, 0.37795, 19, 0.640294, 2, 0.640347, 3, 0.628004, 8, 0.638623, 11, 0.354602, 18, 0.220879, 20, 0.640347, 0, 0.221187, 12, 0.221187, 12
