21068,0.25
26987,0.225
32987,0.225
40987,0.2
45987,0.225
57906,0.1
65906,0.1
70906,0.225
73906,0.275
80906,0.225
86906,0.175
93906,0.225
99906,0.175
103552,0.2
111552,0.075
117552,0.2
124552,0.15
131552,0.15
138552,0.125
143214,0.125
148214,0.175
151214,0.1
157169,0.125
165169,0.1
171169,0.075
174169,0.125
177777,0.075
180777,0.1
185777,0.05
189777,0.05
196777,0.125
198777,0.15
202777,0.05
205777,0.15
210777,0.05
213049,0.125
219049,0.075
222049,0.15
226193,0.2
229193,0.175
236193,0.15
241193,0.2
244855,0.15
249855,0.125
253855,0.15
257855,0.1
262855,0.05
264855,0.075
267855,0.125
273760,0.1
279760,0.1
282760,0.125
286760,0.1
289760,0.125
292760,0.125
295760,0.2
298760,0.15
303760,0.125
309760,0.075
313760,0.1
316760,0.075
319760,0.05
322760,0.1
327760,0.1
332798,0.075
336798,0.05
340798,0.025
344798,0.05
347798,0.175
351798,0.1
359798,0.1
366798,0.025
371798,0.075
374798,0.075
377798,0.05
380798,0.1
386388,0.075
389388,0.15
391388,0.025
395383,0.025
400383,0.075
402383,0.075
405383,0.025
411383,0.1
414383,0.1
419383,0.1
426383,0.075
430383,0.075
435383,0.15
439383,0.025
442383,0.1
445383,0.075
451383,0.075
457383,0.125
461383,0.05
466338,0.05
473338,0.075
477338,0.075
481407,0.125
486407,0.025
491407,0.025
496407,0.05
503407,0.05
506407,0.05
510407,0.05
515407,0.1
521407,0.025
529407,0.125
532407,0.275
535407,0.05
539407,0.125
545407,0.125
548407,0.1
553407,0.075
555407,0.1
560407,0.05
564407,0.05
568407,0.05
572407,0.05
574407,0.075
578407,0.075
585407,0.075
587407,0.075
590407,0.05
595407,0.15
599407,0.05
602407,0.05
605407,0.15
609407,0.05
612445,0.075
618585,0.025
622627,0.075
626627,0.075
630627,0.025
633627,0.125
641627,0.05
645627,0.15
652625,0.1
654625,0.075
660625,0.075
665625,0.1
670625,0.025
673625,0.075
678593,0.05
682593,0.025
686593,0.075
689593,0.025
693593,0.025
699593,0.025
703593,0.025
705593,0.05
708593,0.1
714593,0.05
717593,0.15
721593,0.1
726593,0.075
731588,0.075
735588,0.1
739588,0.125
745588,0.075
748588,0.1
755588,0.125
758588,0
765588,0
768588,0.125
774588,0.075
777588,0.075
781588,0.2
786588,0.15
792588,0.1
795588,0
801899,0.05
805312,0.075
809297,0.1
811297,0.075
815297,0.075
819297,0.025
822297,0.05
826297,0.025
829297,0.025
833297,0.075
836384,0.025
842782,0.025
847078,0.1
851078,0.075
855822,0.025
860822,0
868822,0.025
872822,0.075
877822,0.05
881707,0.125
885495,0.05
888239,0.05
891534,0
895534,0.05
900534,0.025
905534,0.05
909847,0.025
912847,0.025
915847,0.075
919847,0.05
926847,0.075
932502,0.075
934502,0.15
936502,0.025
939502,0.025
946502,0.025
948502,0.025
951149,0.025
955517,0.025
960517,0.025
966517,0.025
973540,0.05
979540,0.05
984540,0.025
987540,0.05
991540,0.05
995508,0.075
1000508,0.05
1007476,0.1
1009476,0.05
1013476,0.075
1017476,0.05
1024476,0.025
1027476,0.05
1032476,0.025
1035495,0.025
1042495,0.025
1044495,0.125
1048495,0.05
1051495,0
1056495,0.025
1061495,0.025
1071285,0.05
1074285,0.025
1077285,0.125
1082285,0.1
1084285,0.05
1088253,0.125
1091253,0.1
1094253,0.05
1100221,0.05
1106221,0.025
1111221,0.025
1114283,0.05
1117283,0.05
1121251,0.1
1127251,0.1
1134251,0.05
1138251,0.125
1142251,0.125
1147251,0.1
1150251,0.1
1154708,0.05
1158708,0.025
1161708,0.025
1166708,0.125
1170708,0.025
1175708,0.025
1179708,0.15
1185708,0.175
1188708,0.1
1192708,0.05
1199708,0
1204708,0.075
1208708,0.075
1211708,0.025
1213708,0
1217708,0.15
1221708,0.15
1226708,0.075
1230708,0.175
1234708,0.075
1238676,0.1
1242676,0.025
1246676,0.1
1252676,0
1255464,0.05
1259464,0.075
1266070,0.05
1269070,0.05
1272070,0.15
1276070,0.025
1283070,0.075
1287070,0.025
1289070,0.075
1293070,0.025
1297070,0
1301070,0.075
1307070,0.125
1311070,0.05
1313070,0.05
1319070,0.05
1321070,0.15
1325812,0.05
1332200,0.1
1335807,0.075
1340270,0.025
1344250,0.1
1350250,0.1
1355798,0.05
1360798,0.075
1362798,0.05
1369856,0.025
1373856,0.075
1379856,0.025
1383856,0.025
1386856,0.05
1391856,0.1
1396856,0.025
1400916,0.075
1405916,0.1
1411876,0.025
1415856,0.025
1419856,0.025
1425758,0.075
1429738,0.025
1432738,0.175
1436738,0.025
1442798,0.1
1450798,0.025
1455778,0.1
1464778,0
1468778,0.075
1472778,0.025
1477778,0.15
1482250,0.025
1488820,0.025
1494618,0.05
1502578,0
1504558,0.05
1508871,0.1
1515871,0.075
1522558,0.05
1528785,0.025
1536388,0.1
1538386,0.05
1543680,0.025
1548684,0.025
1553684,0.075
1556666,0.025
1563313,0.075
1569324,0
1575324,0.1
1580324,0.025
1586916,0.025
1590704,0.05
1595704,0.025
1599717,0.05
1606717,0.1
1612717,0
1618717,0.025
1625505,0.025
1631505,0.05
1634979,0.175
1637897,0.025
1643959,0.05
1647101,0.025
1656101,0.05
1660821,0.025
1670959,0.075
1675959,0.05
1681622,0.125
1690409,0.05
1697021,0.075
1703021,0.075
1708525,0.1
1716266,0.025
1722266,0.025
1727868,0.025
1735154,0.15
1739154,0.05
1745154,0.05
1749609,0.15
1754641,0.1
1760951,0
1768207,0.05
1771207,0.05
1777207,0.05
1784207,0.05
1790491,0.025
1795491,0.05
1798491,0.05
1804940,0.125
1810940,0.1
1815940,0.05
1819263,0.05
1823546,0.05
1827603,0.075
1830883,0.1
1834883,0.1
1841897,0.15
1848401,0.1
1858818,0.05
1865818,0.025
1872561,0.025
1878665,0.075
1884696,0.05
1887718,0.1
1892432,0.05
1898743,0.075
1904098,0.025
1908291,0.025
1915122,0.075
1921664,0.1
1928864,0.025
1934401,0.025
1939129,0.025
1945434,0.025
1951751,0.075
1955114,0.025
1961725,0
1965725,0.075
1973172,0.025
1978291,0.025
1981362,0.05
1984358,0.1
1988358,0
1995271,0.05
2001259,0.1
2005259,0.075
2010253,0.025
2013247,0.15
2017247,0.025
2022870,0.025
2028870,0.025
2033475,0
2037449,0
2043407,0.025
2050069,0.025
2055917,0.025
2064917,0.025
2069023,0.025
2075023,0.025
2077811,0.075
2084371,0.025
2090435,0.025
2094522,0.075
2099919,0.025
2107207,0.025
2115207,0.025
2120448,0.1
2122488,0.025
2129488,0.05
2134010,0.1
2139365,0.05
2144429,0.125
2146566,0.05
2150733,0.025
2155729,0.05
2160729,0.075
2169729,0.05
2175958,0
2182190,0.125
2187190,0
2193350,0.025
2198112,0.05
2206127,0.025
2213384,0.075
2222384,0.1
2229384,0.05
2236621,0.025
2243743,0.025
2248416,0.05
2255754,0
2263342,0.025
2269718,0.1
2273738,0.05
2280735,0.025
2288735,0.025
2296092,0
2301283,0
2305189,0.075
2311849,0.025
2316836,0.025
2322954,0.05
2329045,0.05
2334091,0
2342288,0
2348288,0.05
2354855,0.05
2363093,0
2368441,0.025
2375796,0
2381418,0.05
2387706,0.125
2394270,0.05
2400270,0.05
2405087,0.075
2411252,0.05
2416306,0.025
2420494,0.05
2426084,0.05
2435131,0.025
2441200,0.05
2448162,0
2454623,0.05
2459612,0.025
2464866,0.025
2469364,0.025
2476928,0.1
2480337,0.1
2485530,0.025
2491984,0.075
2496007,0.075
2504838,0.05
2510501,0.075
2516815,0.1
2522713,0.05
2528121,0.05
2533115,0.05
2539239,0.075
2545270,0.05
2551451,0.025
2558778,0.025
2567939,0
2574061,0.025
2580217,0.025
2587217,0
2595728,0.05
2599831,0.05
2607360,0.05
2612605,0.05
2617646,0.025
2627791,0
2634899,0.05
2639661,0.025
2646180,0.075
2651209,0.075
2657955,0
2668151,0
2672169,0.05
2679767,0.025
2685767,0.025
2690480,0
2695656,0.05
2699765,0.05
2706465,0.05
2716208,0.025
2723849,0.075
2730360,0.025
2740445,0
2748559,0.025
2753328,0.025
2760600,0.025
2765756,0.025
2770777,0.075
2777747,0.025
2784600,0.025
2790225,0
2799875,0.05
2804611,0.05
2812895,0
2818845,0.025
2825865,0.075
2831196,0.05
2837051,0
2842979,0
2847739,0.025
2857637,0.075
2869353,0.1
2875353,0.025
2882084,0.05
2888538,0.1
2893826,0
2899904,0.05
2905990,0.1
2912673,0.05
2917426,0.05
2925705,0.05
2935172,0.075
2940315,0.075
2947303,0.1
2952472,0.05
2957419,0.025
2963419,0.025
2971674,0.05
2975544,0.025
2978382,0.075
2987376,0.1
2994183,0.025
3000418,0.05
3005946,0.05
3012963,0.05
3019093,0.025
3026276,0.025
3032973,0.075
3037114,0.05
3046738,0.025
3053194,0.05
3059508,0.025
3066627,0.075
3076420,0.05
3086177,0.05
3091842,0.025
3098081,0.025
3105081,0.05
3110881,0.05
3121794,0.05
3130763,0.025
3138170,0.05
3145063,0.1
3150295,0.05
3159844,0.025
3167280,0.025
3175215,0.05
3181680,0
3189076,0.025
3195593,0
3201879,0.025
3210551,0
3218551,0.125
3228046,0
3238654,0.05
3247274,0.05
3255144,0.05
3263087,0.025
3270087,0
3278923,0
3284727,0.1
3290355,0.05
3298024,0.025
3306026,0
3311057,0.05
3315311,0.025
3323562,0.025
3328529,0.025
3337836,0
3344700,0.05
3352009,0
3357866,0.025
3365807,0.025
3372637,0.075
3380813,0.025
3386227,0.025
3392787,0
3400787,0.025
3404203,0.025
3411405,0
3419549,0.05
3424194,0.025
3431836,0.025
3441838,0
3449144,0.025
3453901,0.05
3459754,0.05
3467244,0.05
3472857,0.025
3477393,0.05
3481616,0.05
3490308,0
3495694,0.025
3500819,0.05
3508184,0.05
3513133,0.075
3520169,0.05
3525477,0.025
3530842,0.1
3539985,0.025
3544993,0.025
3554472,0.05
3560483,0
3567484,0.05
3574403,0.025
3577838,0.075
3584591,0.05
3590645,0.075
3599399,0.025
3608047,0.025
3613091,0.05
3617940,0.05
3625268,0.025
3630262,0.05
3638295,0.025
3644239,0.05
3650714,0
3659670,0.025
3664697,0.05
3670366,0.075
3678194,0.025
3684408,0.025
3688706,0.075
3698364,0.025
3706180,0.05
3714853,0.05
3720026,0.05
3726821,0.05
3731088,0.05
3737534,0.075
3745860,0.05
3752860,0.05
3758068,0.05
3765585,0.075
3773770,0.075
3781361,0.05
3788459,0.025
3795047,0.025
3801046,0
3807012,0.1
3814986,0.025
3820869,0.025
3830503,0.025
3837330,0.05
3845134,0.05
3853077,0
3858612,0.05
3870545,0.025
3876682,0.025
3884313,0.05
3892027,0.05
3896529,0.05
3902230,0.025
3906472,0.025
3912533,0.075
3918990,0.025
3927901,0.025
3935149,0.1
3943227,0.075
3948739,0.025
3954383,0.025
3959037,0.05
3965516,0.05
3970514,0.125
3976695,0.075
3983581,0.05
3992279,0.025
4001279,0.075
4009609,0.05
4018108,0.025
4023463,0.1
4033581,0.025
4040396,0.05
4048193,0.05
4054673,0.025
4061086,0.05
4070807,0.025
4080219,0.05
4086647,0.05
4093839,0.025
4098839,0.075
4103803,0.05
4107945,0.05
4112467,0.05
4120135,0.025
4124244,0
4128060,0.05
4133512,0.025
4139409,0
4145196,0.025
4150851,0.05
4156544,0.05
4163857,0.05
4172865,0
4178270,0.05
4181570,0.05
4190881,0.025
4196767,0.05
4207030,0.025
4217530,0.025
4225838,0.025
4236701,0.05
4247570,0
4254630,0
4259013,0.05
4265780,0.025
4271126,0.05
4278405,0.1
4284386,0.025
4292127,0.025
4299127,0.05
4305170,0.025
4311166,0.025
4319823,0.1
4327892,0.05
4334881,0
4338838,0
4344963,0
4349206,0.05
4360288,0.025
4369679,0.025
4375001,0.05
4381702,0.05
4388372,0.05
4397364,0.05
4403331,0.05
4415590,0
4419720,0.025
4429403,0.025
4435087,0.025
4440583,0.075
4445535,0.075
4454209,0.025
4462209,0.05
4471205,0.1
4477229,0.025
4486201,0
4492186,0.025
4496386,0.05
4507093,0.025
4515019,0.025
4523116,0.025
4530463,0.05
4541628,0.025
4547473,0.025
4554602,0.05
4560590,0.025
4569967,0.05
4575500,0.05
4581542,0.075
4584248,0.025
4590248,0.1
4594987,0.075
4600955,0.025
4604198,0.075
4613175,0.075
4620434,0.025
4626201,0.025
4631350,0.025
4635824,0.075
4644116,0
4650842,0.05
4659054,0.025
4662114,0.025
4667223,0.025
4672498,0.05
4674648,0.1
4677796,0.025
4685217,0.05
4690560,0.025
4696158,0
4706469,0.025
4711491,0
4715858,0.075
4721688,0.025
4729688,0.1
4736759,0
4744457,0
4751263,0.05
4759321,0.05
4766415,0.075
4774166,0.075
4779813,0.05
4785513,0.075
4793240,0.075
4797414,0.05
4807522,0
4812491,0.025
4819726,0.025
4824331,0.075
4833816,0.05
4836804,0.025
4844192,0.025
4853150,0.1
4860011,0.05
4863926,0.05
4872170,0.025
4881199,0.05
4887087,0.025
4890086,0.05
4895132,0.075
4902349,0.05
4907404,0.05
4911056,0.025
4918687,0.025
4923875,0.075
4928789,0
4933557,0.025
4940520,0.025
4947255,0
4957239,0
4965298,0.05
4971275,0.025
4979628,0
4987324,0
4991825,0.05
4999354,0.05
5004701,0
5009690,0
5014977,0.05
5020351,0.075
5027639,0.05
5030669,0
5036379,0.025
5040832,0.075
5050296,0
5059365,0
5066543,0.075
5072406,0.05
5078786,0.05
5083494,0
5092199,0.025
5100015,0.025
5108793,0.025
5117204,0.05
5123724,0
5134632,0
5140632,0.05
5146618,0.025
5155096,0.1
5159080,0.05
5164747,0
5173878,0.05
5180242,0.05
5182436,0.075
5186645,0.025
5191851,0.05
5198952,0.075
5206879,0.025
5211483,0.05
5220828,0.05
5228379,0.05
5235379,0
5241425,0.1
5251183,0
5256642,0.025
5263245,0.025
5271525,0.075
5276375,0.05
5283502,0
5291602,0.075
5299442,0
5304544,0
5311257,0
5320849,0.025
5329235,0.05
5333630,0.025
5338113,0.05
5344597,0.05
5349526,0.025
5353548,0
5356623,0.025
5361316,0.05
5368866,0.075
5374871,0.025
5383739,0
5388985,0
5394598,0
5398735,0.05
5407929,0.025
5413008,0.05
5420441,0.05
5426423,0.025
5434437,0
5439752,0
5445677,0
5452281,0.025
5459281,0.025
5467041,0.025
5473443,0.025
5480534,0
5486744,0.025
5493875,0.05
5499160,0
5503141,0.075
5507669,0.025
5511741,0.075
5516170,0.025
5522171,0
5527462,0.075
5533462,0.025
5541001,0.025
5547908,0
5551904,0.05
5557971,0.025
5567077,0
5576063,0.05
5581278,0
5587303,0.025
5593100,0.025
5599137,0.05
5608572,0.025
5615084,0.05
5621287,0.025
5625968,0.075
5632436,0.05
5639481,0.025
5648608,0.025
5650886,0.05
5656332,0.025
5664531,0.025
5671105,0.05
5677105,0.05
5683568,0.025
5688663,0.05
5695213,0.025
5701195,0.025
5708954,0
5715032,0.1
5721085,0.05
5727175,0.025
5734918,0.025
5738918,0.125
5747777,0.025
5757547,0.025
5763763,0
5768267,0.025
5774234,0.075
5780507,0
5786075,0.025
5790754,0
5798803,0
5807533,0
5812143,0.05
5818088,0.05
5823259,0
5829245,0.075
5831930,0.025
5838474,0.05
5845294,0.05
5850337,0.05
5854413,0.025
5858413,0.1
5863356,0.075
5867486,0.025
5873505,0.05
5879101,0.075
5885014,0.05
5891902,0.05
5898020,0.025
5905499,0.025
5910499,0
5918052,0
5924764,0.025
5929644,0.05
5940174,0.025
5945813,0.025
5953386,0.025
5959735,0.025
5968314,0.05
5973360,0.1
5976432,0.125
5979811,0.05
5987443,0.025
5993898,0.025
5999905,0.025
6007959,0.05
6012644,0.025
6021557,0.025
6028557,0.025
6033778,0.025
6039576,0.025
6043632,0.05
6047638,0.05
6053281,0
6062373,0
6067596,0.05
6071759,0.05
6078491,0.05
6083569,0
6090639,0.025
6099163,0
6107624,0
6113516,0
6119289,0.05
6126289,0.025
6133289,0.025
6137302,0.025
6139528,0.025
6145166,0.05
6150106,0.025
6156784,0.025
6164999,0.075
6171853,0.025
6177779,0.05
6182102,0
6190835,0.025
6196892,0
6202763,0
6209398,0.025
6213414,0
6223037,0.025
6229514,0.025
6234497,0.025
6240680,0.075
6246690,0.025
6249765,0.025
6253753,0.025
6259130,0.075
6264553,0.025
6272292,0.025
6280336,0.025
6286072,0.025
6295048,0.05
6302318,0.075
6306830,0.025
6310791,0.075
6316921,0.025
6321827,0
6328827,0.05
6335797,0.025
6343204,0.025
6346451,0.075
6352986,0.075
6357901,0
6364920,0.025
6370693,0.025
6378457,0.05
6384733,0.1
6391095,0.05
6398336,0.05
6404692,0.05
6411357,0.05
6420412,0.05
6426819,0.05
6432643,0.025
6438557,0
6442692,0
6447692,0.075
6453692,0.025
6462976,0.025
6471142,0.025
6476686,0.025
6485779,0.025
6491771,0.075
6497759,0.05
6504313,0.025
6512416,0.025
6520419,0.05
6525659,0.05
6531632,0
6536113,0.025
6541894,0.05
6547838,0.1
6554919,0.025
6560139,0.075
6568516,0.075
6572753,0.05
6581280,0.05
6584356,0.025
6592401,0
6599234,0
6605447,0.05
6611080,0.05
6619041,0.05
6625018,0.1
6631687,0.075
6635614,0.025
6643906,0
6650487,0.025
6657498,0.025
6664350,0.05
6668593,0.025
6676017,0.025
6682887,0.05
6689228,0.025
6695959,0
6700772,0
6706928,0.025
6711505,0.025
6718292,0.1
6724373,0.075
6728363,0.05
6733125,0.025
6740097,0.025
6745097,0.05
6752756,0
6757849,0.05
6763136,0.025
6770225,0.05
6775399,0.025
6783392,0.025
6790704,0.025
6799137,0
6805365,0
6811322,0.05
6816812,0
6824403,0.025
6828635,0
6837041,0.025
6841294,0
6847127,0.025
6854078,0.025
6861084,0.025
6869931,0.05
6873421,0.075
6881002,0.025
6885190,0.025
6890259,0.05
6897376,0.025
6902546,0.05
6909373,0
6914095,0.025
6919983,0.05
6930235,0.025
6934284,0
6941284,0.05
6945087,0.025
6950154,0.025
6954264,0.05
6960980,0.025
6965439,0.075
6972677,0.05
6982156,0.025
6986571,0.075
6992910,0.025
6998985,0.05
7007047,0.05
7013499,0
7017732,0.05
7025732,0.05
7035777,0
7042388,0.05
7046422,0.025
7052573,0.075
7058224,0.075
7065324,0.05
7072628,0.025
7078614,0.025
7083955,0.05
7090080,0.1
7096475,0
7105694,0.025
7112686,0.025
7120145,0.025
7128072,0.025
7138210,0.025
7145665,0.025
7152749,0.025
7160677,0.075
7168489,0
7174013,0.05
7179020,0.05
7185961,0.05
7193920,0.075
7201262,0.05
7206393,0
7213461,0
7218563,0.025
7224659,0.05
7232084,0.1
7239304,0.075
7241916,0.05
7246720,0.05
7252810,0.025
7259522,0.05
7266880,0.025
7275199,0.05
7280652,0.05
7286525,0
7294783,0.075
7301697,0
7309071,0.025
7318518,0.025
7323790,0
7329218,0
7333548,0.025
7340582,0.075
7350856,0.025
7358737,0.05
7363893,0.05
7366772,0
7372227,0.025
7380544,0.025
7386533,0.025
7395371,0.025
7402373,0.05
7411159,0.025
7422219,0.05
7427412,0
7435405,0.025
7439405,0
7448097,0.025
7452604,0
7458657,0.025
7463862,0.025
7468640,0
7475608,0.025
7482283,0.075
7494733,0.1
7497764,0.025
7505387,0.075
7513387,0.05
7521402,0
7528443,0.05
7534538,0
7539495,0
7545313,0.025
7551639,0.025
7562956,0
7568649,0.025
7574690,0.05
7580664,0.025
7587886,0.05
7593423,0.025
7601441,0.025
7608210,0.025
7612932,0.075
7619998,0
7629966,0.05
7637391,0.05
7644773,0.05
7653052,0.05
7662054,0.025
7667710,0.025
7675510,0.025
7683510,0
7689601,0.025
7695634,0.075
7701607,0
7711534,0
7716516,0.05
7722819,0.075
7727269,0.075
7735166,0.025
7743234,0.05
7749158,0
7754592,0.025
7762125,0.05
7769637,0.05
7773705,0.05
7780751,0.025
7785406,0.05
7792723,0.025
7797384,0.05
7802860,0.025
7808319,0.025
7815161,0.025
7825390,0.05
7828335,0.025
7834333,0.025
7840624,0.075
7846290,0
7850975,0
7856894,0.075
7863975,0.025
7871215,0.05
7875150,0.1
7880605,0.05
7889723,0
7896683,0.025
7903839,0.05
7910703,0.025
7917061,0.075
7925648,0.025
7935585,0.025
7941403,0.025
7948079,0.1
7956414,0.025
7962317,0.05
7968572,0.05
7976539,0.025
7982578,0.025
7988405,0.05
7998540,0.025
8006465,0.025
8012027,0.05
8023612,0.025
8026785,0.05
8035011,0.05
8043547,0.05
8049542,0.05
8055643,0.05
8061316,0.025
8066732,0.025
8074075,0
8082156,0.05
8086379,0
8091581,0
8100312,0
8106098,0.025
8115428,0
8120348,0.05
8126991,0.05
8132946,0
8141333,0
8147234,0.075
8154723,0.025
8160782,0.025
8166397,0.025
8170673,0.025
8181416,0.05
8188279,0
8195558,0.025
8200314,0.025
8208045,0.025
8214940,0.025
8220928,0.025
8226732,0.025
8232324,0.05
8236744,0.05
8243499,0.05
8248863,0.05
8253037,0.1
8257026,0.05
8260874,0.05
8268749,0.025
8273732,0.05
8279856,0.05
8290353,0.025
8296638,0.05
8302717,0
8311035,0.05
8316894,0.075
8321882,0.05
8330009,0.025
8336574,0.025
8340335,0
8346335,0.025
8353702,0.025
8359791,0.025
8365859,0.05
8373544,0.05
8376588,0
8385794,0.05
8393294,0.025
8400911,0.05
8410628,0.025
8415974,0.025
8423093,0.025
8430934,0
8440111,0.05
8446479,0.025
8453698,0
8463116,0.05
8467094,0.1
8474135,0
8484770,0.075
8493536,0.025
8496662,0.05
8504137,0.05
8508942,0.025
8515028,0.1
8522145,0.025
8528166,0.1
8534356,0.05
8537546,0.025
8541578,0.05
8548420,0
8558477,0.025
8563368,0
8569607,0.025
8576339,0.025
8584572,0.025
8589763,0.1
8595557,0
8602212,0.025
8607936,0
8615229,0.05
8623141,0.025
8630261,0.075
8637315,0.075
8644130,0.025
8647470,0.05
8651753,0.025
8661403,0.025
8670737,0.05
8675545,0.025
8682290,0.025
8687171,0.1
8692466,0.025
8699116,0.05
8707352,0.075
8713783,0.025
8717687,0.05
8727303,0.025
8733295,0.05
8737355,0.025
