0.640347, 1, 0.641786, 0, 0.640347, 3, 0.640347, 0, 0.641299, 0, 0.640347, 1, 0.663175, 0, 0.659202, 0, 0.641859, 0, 0.640347, 2, 0.641859, 0, 0.640347, 1, 0.659202, 0, 0.666866, 1, 0.640347, 2, 0.666866, 1, 0.68645, 0, 0.640347, 2, 0.640347, 9, 0.68645, 0, 0.68645, 0
0.640185, 6, 0.640187, 7, 0.640347, 0, 0.64026, 4, 0.640295, 0, 0.640221, 6, 0.640187, 7, 0.640268, 3, 0.640347, 0, 0.640268, 3, 0.640185, 6, 0.640294, 1, 0.640294, 1, 0.640294, 1, 0.640294, 0, 0.640295, 0, 0.640294, 1, 0.640294, 1, 0.640268, 3, 0.640294, 1, 0.640294, 1
0.596116, 15, 0.640347, 0, 0.640305, 0, 0.64018, 7, 0.601033, 13, 0.600793, 12, 0.600583, 14, 0.596121, 13, 0.640265, 3, 0.640258, 5, 0.600793, 12, 0.640258, 5, 0.64019, 6, 0.640294, 1, 0.64018, 7, 0.64019, 6, 0.640259, 3, 0.640294, 1, 0.640294, 2, 0.640294, 2, 0.640294, 2
0.596116, 14, 0.640347, 0, 0.596097, 12, 0.6403, 0, 0.600696, 12, 0.639574, 8, 0.600581, 13, 0.640174, 6, 0.640294, 1, 0.640294, 2, 0.640259, 4, 0.640259, 3, 0.596116, 14, 0.640094, 7, 0.639574, 8, 0.600581, 13, 0.640259, 5, 0.640094, 7, 0.640259, 5, 0.596116, 14, 0.596116, 14
0.596097, 12, 0.596116, 14, 0.640347, 0, 0.600597, 12, 0.639542, 8, 0.600581, 13, 0.596116, 14, 0.640184, 6, 0.640259, 4, 0.640294, 1, 0.639558, 8, 0.640181, 6, 0.640259, 3, 0.640347, 0, 0.640294, 2, 0.600581, 13, 0.63955, 7, 0.63955, 7, 0.640259, 3, 0.640294, 2, 0.640294, 2
0.596097, 12, 0.596097, 15, 0.640347, 0, 0.639524, 8, 0.600597, 12, 0.639887, 4, 0.600581, 13, 0.639524, 8, 0.639539, 11, 0.639539, 7, 0.596097, 15, 0.640181, 3, 0.640294, 1, 0.596097, 14, 0.639539, 11, 0.640181, 3, 0.639539, 7, 0.640297, 0, 0.640294, 1, 0.640297, 0, 0.640297, 0
0.594841, 14, 0.640347, 0, 0.600597, 12, 0.627272, 8, 0.627272, 8, 0.639538, 7, 0.640191, 6, 0.64026, 3, 0.596116, 13, 0.640294, 1, 0.64026, 3, 0.594841, 14, 0.596116, 13, 0.600581, 13, 0.639539, 7, 0.640191, 6, 0.640315, 0, 0.640294, 1, 0.600597, 12, 0.640347, 0, 0.640347, 0
0.594505, 14, 0.640312, 0, 0.640347, 0, 0.603047, 8, 0.627257, 10, 0.627257, 10, 0.639467, 7, 0.600597, 12, 0.639546, 7, 0.64026, 4, 0.596116, 13, 0.600581, 14, 0.64031, 2, 0.640319, 1, 0.596116, 13, 0.639877, 3, 0.639852, 3, 0.64026, 4, 0.640347, 0, 0.627257, 9, 0.627257, 9
0.594375, 14, 0.600581, 15, 0.640347, 0, 0.627257, 11, 0.60265, 9, 0.639429, 7, 0.627257, 11, 0.639731, 4, 0.640294, 1, 0.600597, 12, 0.596116, 13, 0.639807, 3, 0.60265, 8, 0.60265, 9, 0.596116, 13, 0.594375, 14, 0.639991, 4, 0.640264, 3, 0.639432, 7, 0.640347, 0, 0.640347, 0
0.640347, 0, 0.600581, 15, 0.594375, 14, 0.600696, 10, 0.627246, 8, 0.627246, 9, 0.640039, 3, 0.639465, 7, 0.596101, 13, 0.639427, 7, 0.640294, 2, 0.600696, 10, 0.600597, 12, 0.640294, 1, 0.594419, 14, 0.639918, 3, 0.639466, 7, 0.640347, 0, 0.600597, 12, 0.627246, 8, 0.627246, 8
0.594375, 15, 0.640317, 0, 0.640347, 0, 0.600632, 11, 0.627246, 8, 0.639204, 7, 0.627246, 9, 0.640292, 5, 0.60058, 13, 0.596101, 14, 0.639911, 3, 0.600632, 10, 0.640347, 1, 0.640294, 2, 0.596097, 12, 0.594375, 14, 0.639677, 4, 0.639204, 7, 0.600597, 12, 0.596101, 13, 0.596101, 13
0.640347, 0, 0.594375, 15, 0.627246, 9, 0.603368, 12, 0.639202, 7, 0.627246, 8, 0.599386, 12, 0.640295, 4, 0.640294, 2, 0.596101, 14, 0.627246, 10, 0.60058, 13, 0.596101, 14, 0.60058, 13, 0.639346, 7, 0.640295, 1, 0.640294, 3, 0.640295, 1, 0.640295, 4, 0.594375, 15, 0.594375, 15
0.457377, 12, 0.640347, 0, 0.596348, 14, 0.569655, 12, 0.523742, 9, 0.627246, 10, 0.507606, 12, 0.64018, 6, 0.575507, 8, 0.640294, 1, 0.640294, 3, 0.640294, 4, 0.639202, 7, 0.612243, 13, 0.596097, 13, 0.523742, 8, 0.627246, 9, 0.596348, 14, 0.507606, 12, 0.603539, 8, 0.603539, 8
0.398046, 14, 0.640347, 0, 0.570049, 16, 0.494529, 9, 0.438523, 12, 0.639568, 7, 0.639948, 3, 0.467225, 8, 0.619959, 10, 0.631302, 11, 0.640294, 1, 0.596097, 13, 0.609679, 12, 0.639943, 3, 0.60059, 13, 0.451767, 12, 0.491733, 12, 0.639184, 7, 0.573454, 8, 0.573454, 8, 0.573454, 8
0.398046, 15, 0.398046, 17, 0.640347, 0, 0.639356, 7, 0.503691, 12, 0.570286, 9, 0.640126, 3, 0.435053, 12, 0.522105, 8, 0.522105, 10, 0.600587, 12, 0.627246, 8, 0.503691, 13, 0.398046, 12, 0.435053, 12, 0.571773, 8, 0.640295, 1, 0.640151, 2, 0.398046, 14, 0.603646, 8, 0.603646, 8
0.491802, 13, 0.362606, 12, 0.640347, 0, 0.640347, 0, 0.381048, 10, 0.602394, 8, 0.435053, 12, 0.570102, 8, 0.639912, 2, 0.639539, 7, 0.639707, 4, 0.362606, 10, 0.639539, 7, 0.435053, 12, 0.522105, 8, 0.570102, 8, 0.640296, 1, 0.639873, 4, 0.362606, 11, 0.515259, 8, 0.515259, 8
0.362606, 10, 0.640347, 0, 0.491802, 13, 0.491802, 12, 0.381048, 10, 0.63972, 4, 0.639337, 7, 0.62728, 8, 0.576841, 9, 0.521082, 11, 0.601314, 8, 0.548554, 10, 0.593154, 11, 0.63983, 2, 0.639337, 7, 0.512181, 8, 0.576841, 8, 0.548554, 10, 0.640347, 1, 0.63983, 2, 0.63983, 2
0.491802, 13, 0.362606, 10, 0.640347, 0, 0.640347, 0, 0.376558, 10, 0.603305, 8, 0.639467, 5, 0.570307, 11, 0.516664, 12, 0.640307, 2, 0.639165, 4, 0.600849, 10, 0.500852, 11, 0.601344, 9, 0.639165, 3, 0.516664, 12, 0.605612, 11, 0.571399, 11, 0.491802, 13, 0.639165, 4, 0.639165, 4
0.640347, 0, 0.362606, 20, 0.470533, 8, 0.597522, 15, 0.381048, 9, 0.639806, 2, 0.362606, 20, 0.551719, 9, 0.528781, 8, 0.577591, 10, 0.63938, 5, 0.491802, 13, 0.604045, 10, 0.63938, 5, 0.362606, 12, 0.62793, 8, 0.508466, 11, 0.371593, 9, 0.491802, 13, 0.508466, 11, 0.508466, 11
0.362606, 20, 0.640347, 0, 0.521514, 19, 0.491802, 13, 0.596165, 10, 0.416394, 16, 0.376558, 9, 0.551024, 8, 0.459168, 14, 0.639664, 2, 0.64032, 4, 0.621068, 8, 0.484601, 15, 0.639559, 7, 0.537516, 15, 0.639559, 6, 0.416394, 16, 0.459168, 14, 0.600706, 10, 0.604045, 10, 0.604045, 10
0.36147, 21, 0.640347, 0, 0.64026, 2, 0.578291, 8, 0.416394, 16, 0.362606, 20, 0.454543, 11, 0.48442, 15, 0.627004, 9, 0.603336, 10, 0.569772, 12, 0.523078, 8, 0.491802, 13, 0.511889, 8, 0.376558, 12, 0.416394, 16, 0.431636, 10, 0.570238, 14, 0.431636, 11, 0.376558, 12, 0.376558, 12
