0.640347, 0, 0.647663, 1, 0.643221, 0, 0.640347, 1, 0.640347, 0, 0.640347, 0, 0.640347, 1, 0.640347, 1, 0.640347, 0, 0.640347, 1, 0.640347, 1, 0.640347, 0, 0.640347, 1, 0.640347, 1, 0.640347, 0, 0.640347, 1, 0.640347, 0, 0.651272, 0, 0.640347, 1, 0.640347, 1, 0.640347, 1
0.636977, 22, 0.640347, 0, 0.600766, 13, 0.62841, 13, 0.640248, 6, 0.630466, 13, 0.637963, 17, 0.638534, 20, 0.637963, 18, 0.640259, 3, 0.640258, 4, 0.640337, 1, 0.640278, 1, 0.640267, 2, 0.640347, 0, 0.640257, 5, 0.640263, 2, 0.640257, 5, 0.640278, 1, 0.640267, 2, 0.640267, 2
0.239221, 23, 0.640347, 0, 0.316975, 16, 0.600597, 13, 0.626739, 12, 0.640266, 7, 0.239637, 20, 0.304717, 16, 0.638349, 17, 0.23933, 22, 0.239637, 20, 0.640267, 4, 0.640267, 2, 0.600653, 12, 0.640248, 6, 0.64031, 1, 0.640257, 5, 0.638349, 17, 0.239221, 23, 0.600597, 13, 0.600597, 13
0.637957, 21, 0.640347, 0, 0.2374, 16, 0.331272, 18, 0.596097, 13, 0.318189, 17, 0.255183, 16, 0.640261, 5, 0.614349, 12, 0.640261, 9, 0.600582, 14, 0.640248, 9, 0.637957, 20, 0.640267, 3, 0.634781, 13, 0.640296, 1, 0.640267, 4, 0.614349, 12, 0.637971, 18, 0.640296, 1, 0.640296, 1
0.640347, 0, 0.237303, 16, 0.637957, 21, 0.594469, 15, 0.331272, 17, 0.606122, 12, 0.636252, 19, 0.247496, 17, 0.640259, 3, 0.640253, 6, 0.302182, 16, 0.331272, 17, 0.640253, 7, 0.600582, 14, 0.600582, 13, 0.640347, 1, 0.640259, 2, 0.303899, 16, 0.640248, 9, 0.640267, 4, 0.640267, 4
0.640347, 0, 0.220223, 12, 0.637783, 19, 0.600582, 14, 0.331272, 17, 0.331272, 17, 0.253178, 16, 0.240226, 16, 0.600582, 14, 0.630503, 12, 0.640248, 11, 0.640248, 9, 0.640259, 3, 0.640248, 7, 0.640259, 2, 0.640257, 5, 0.640257, 5, 0.640248, 8, 0.640297, 1, 0.640347, 0, 0.640347, 0
0.640347, 0, 0.219857, 12, 0.637362, 21, 0.331272, 17, 0.253178, 16, 0.640258, 5, 0.331272, 17, 0.600582, 14, 0.638164, 18, 0.640248, 9, 0.640259, 3, 0.640248, 8, 0.601256, 13, 0.638064, 21, 0.640297, 1, 0.253178, 16, 0.331272, 17, 0.220223, 12, 0.640267, 2, 0.235059, 14, 0.235059, 14
0.219796, 12, 0.633359, 27, 0.640347, 0, 0.283894, 12, 0.600582, 13, 0.253178, 16, 0.600582, 14, 0.63522, 23, 0.638164, 18, 0.640248, 8, 0.631611, 26, 0.640294, 2, 0.640257, 4, 0.640248, 8, 0.260039, 17, 0.637299, 25, 0.638064, 21, 0.273243, 13, 0.220223, 12, 0.638064, 21, 0.638064, 21
0.631454, 25, 0.219796, 12, 0.640347, 0, 0.442629, 17, 0.273243, 13, 0.600582, 14, 0.253178, 16, 0.632626, 23, 0.637957, 18, 0.640248, 8, 0.640267, 5, 0.640267, 4, 0.600582, 14, 0.637191, 21, 0.640299, 1, 0.640248, 8, 0.219796, 12, 0.623419, 13, 0.637366, 21, 0.640299, 1, 0.640299, 1
0.637966, 25, 0.219796, 12, 0.640347, 0, 0.60058, 14, 0.389585, 18, 0.341953, 17, 0.389585, 18, 0.247454, 21, 0.273243, 13, 0.640267, 5, 0.637966, 25, 0.247454, 21, 0.640248, 8, 0.640261, 3, 0.625417, 12, 0.640299, 1, 0.640248, 8, 0.341953, 17, 0.225686, 17, 0.273243, 13, 0.273243, 13
0.00103695, 21, 0.637155, 33, 0.640347, 0, 0.484072, 12, 0.273243, 13, 0.0935753, 18, 0.219796, 12, 0.637326, 25, 0.600322, 15, 0.640248, 8, 0.0567066, 18, 0.243295, 17, 0.640267, 3, 0.640259, 5, 0.637268, 29, 0.637268, 29, 0.600322, 15, 0.640347, 0, 0.637386, 21, 0.273243, 13, 0.273243, 13
2.68976e-05, 21, 0.640347, 0, 0.636442, 33, 0.59263, 16, 0.273243, 13, 0.0278403, 18, 0.219796, 12, 0.640248, 8, 0.636442, 29, 0.600322, 15, 0.636683, 25, 0.64026, 3, 0.640257, 5, 0.220223, 12, 0.235355, 13, 0.637254, 24, 0.636513, 30, 0.637564, 20, 0.640347, 0, 0.636442, 33, 0.636442, 33
0.640347, 0, 0.636076, 30, 1.53552e-05, 21, 0.59263, 15, 0.273243, 13, 0.0278403, 18, 0.219796, 13, 0.267758, 12, 0.640267, 4, 1.53552e-05, 21, 0.636458, 29, 0.225045, 14, 0.640248, 8, 0.636555, 25, 0.63646, 25, 0.640315, 2, 0.640248, 8, 0.637386, 17, 0.0278403, 18, 0.640347, 0, 0.640347, 0
