0.775263, 10, 1, 10, 1, 13, 0.7793, 9, 1, 9, 1, 9, 1, 9, 1, 9, 0.98065, 8, 0.778808, 6, 0.775263, 4, 0.778808, 3, 0.778808, 3
0.775124, 30, 0.775124, 10, 0.775124, 57, 0.775124, 11, 0.775124, 22, 0.775124, 37, 0.775124, 53, 0.775124, 49, 0.775124, 14, 0.775124, 29, 0.775124, 30, 0.775124, 45, 0.775124, 45
0.752717, 21, 0.752717, 16, 0.752717, 30, 0.752717, 20, 0.752717, 20, 0.752717, 25, 0.752717, 29, 0.752717, 16, 0.752717, 26, 0.752717, 22, 0.752717, 30, 0.752717, 26, 0.752717, 26
0.746799, 41, 0.746799, 26, 0.746799, 41, 0.746799, 34, 0.746799, 33, 0.746799, 26, 0.746799, 34, 0.746799, 33, 0.746799, 41, 0.746799, 33, 0.746799, 26, 0.746799, 34, 0.746799, 34
0.74653, 26, 0.74653, 25, 0.74653, 41, 0.74653, 25, 0.74653, 41, 0.74653, 30, 0.74653, 34, 0.74653, 33, 0.74653, 37, 0.74653, 37, 0.74653, 29, 0.74653, 27, 0.74653, 27
0.745693, 37, 0.745693, 25, 0.745693, 41, 0.745693, 30, 0.745693, 41, 0.745693, 37, 0.745693, 33, 0.745693, 27, 0.745693, 29, 0.745693, 34, 0.745693, 26, 0.745693, 30, 0.745693, 30
0.745153, 27, 0.745153, 25, 0.745153, 33, 0.745153, 33, 0.745153, 30, 0.745153, 29, 0.745153, 27, 0.745153, 25, 0.745153, 30, 0.745153, 29, 0.745153, 26, 0.745153, 26, 0.745153, 26
0.742701, 34, 0.742701, 26, 0.742701, 34, 0.742701, 30, 0.742701, 30, 0.742701, 27, 0.742701, 27, 0.742701, 34, 0.742701, 30, 0.742701, 27, 0.742701, 34, 0.742701, 30, 0.742701, 30
0.742701, 34, 0.742701, 26, 0.742701, 34, 0.742701, 30, 0.742701, 30, 0.742701, 27, 0.742701, 27, 0.742701, 26, 0.742701, 34, 0.742701, 30, 0.742701, 27, 0.742701, 26, 0.742701, 26
